id,borrower_id,amount,term_months,interest_rate,installment,grade,issue_date,loan_status,id_borrower,full_name,credit_score,annual_income,employment_years,home_ownership,loan_id,repayment_velocity,credit_utilization_ratio,delinquency_freq,debt_to_income_ratio,payment_consistency_score,default_probability,risk_segment,recommended_action
1419,1419,34717.0,36,0.0566786409731714,1050.9416869200372,C,2024-06-17 11:47:56.411321,Fully Paid,1419,Borrower_1419,684,84754.18016813189,0,RENT,1419,0.5035,0.3436046562062216,1,0.0,61.02,0.0,Unknown,None
1420,1420,22809.0,36,0.127143342552204,765.3907168715747,B,2023-10-23 11:47:56.411324,Charged Off,1420,Borrower_1420,829,28821.808817297784,6,MORTGAGE,1420,0.2293,0.135784801976304,19,0.0,37.14,1.0,Unknown,None
1421,1421,27651.0,60,0.2307118607394563,780.626034762309,A,2023-12-27 11:47:56.411328,Current,1421,Borrower_1421,696,33318.556518020065,23,MORTGAGE,1421,0.4218,0.26751664389731034,9,0.0,40.74,0.0,Unknown,None
1422,1422,17484.0,36,0.0977973175511353,562.3531275922456,D,2025-04-14 11:47:56.411332,Charged Off,1422,Borrower_1422,807,106238.26138766906,8,OWN,1422,0.257,0.3055579753793738,0,0.0,33.51,1.0,Unknown,None
1423,1423,5646.0,36,0.0913026329859568,179.88378193148458,B,2025-07-26 11:47:56.411335,Current,1423,Borrower_1423,645,70662.53691453235,7,MORTGAGE,1423,0.3416,0.6082316460520608,0,0.0,6.12,0.0,Unknown,None
1424,1424,3400.0,60,0.243964157048208,98.59497015726016,B,2025-08-24 11:47:56.411339,Current,1424,Borrower_1424,841,78174.6281452943,4,RENT,1424,0.4063,0.776218947594192,0,0.0,4.95,0.0,Unknown,None
1425,1425,23185.0,36,0.0550008225701184,700.092843526022,E,2024-10-26 11:47:56.411343,Current,1425,Borrower_1425,822,36999.38182099165,18,RENT,1425,0.539,0.6828512590493829,0,0.0,46.31,0.0,Unknown,None
1426,1426,19727.0,60,0.2071564300787509,530.5309872688841,C,2025-07-10 11:47:56.411346,Current,1426,Borrower_1426,765,36662.37855749694,9,MORTGAGE,1426,0.3312,0.561283327631132,0,0.0,36.2,0.0,Unknown,None
1427,1427,34120.0,36,0.114273991148174,1123.9635921535714,C,2023-08-31 11:47:56.411350,Current,1427,Borrower_1427,825,98285.25836252644,10,MORTGAGE,1427,0.2597,0.6402494345709477,20,0.0,54.55,0.0,Unknown,None
1428,1428,2018.0,60,0.0574975913739318,38.77921306800813,E,2024-11-11 11:47:56.411354,Charged Off,1428,Borrower_1428,704,100628.30182825518,24,RENT,1428,0.1161,0.11656363108260077,7,0.0,1.99,1.0,Unknown,None
1429,1429,18563.0,36,0.2335605080419167,722.0179278992995,D,2023-08-16 11:47:56.411357,Current,1429,Borrower_1429,847,34746.71299633429,14,OWN,1429,0.6517,0.17169514364637123,11,0.0,39.41,0.0,Unknown,None
1430,1430,6193.0,60,0.0779284660419167,124.958633000312,A,2024-08-03 11:47:56.411361,Current,1430,Borrower_1430,710,31581.119981314903,5,MORTGAGE,1430,0.1839,0.5629950820208055,8,0.0,5.67,0.0,Unknown,None
1431,1431,16701.0,60,0.160355856745139,406.451719021845,A,2025-03-18 11:47:56.411365,Current,1431,Borrower_1431,816,56709.86807203426,14,MORTGAGE,1431,0.1989,0.5233067487023753,1,0.0,25.44,0.0,Unknown,None
1432,1432,4536.0,36,0.1048108414859095,147.39062864156836,D,2024-05-23 11:47:56.411368,Fully Paid,1432,Borrower_1432,597,40147.91441974346,4,MORTGAGE,1432,0.3161,0.6819851728907563,9,0.0,8.05,0.0,Unknown,None
1433,1433,19886.0,60,0.0630385604369382,387.268034785007,E,2023-04-19 11:47:56.411372,Charged Off,1433,Borrower_1433,619,39731.97509367541,28,RENT,1433,0.2521,0.3785678958107085,19,0.0,22.72,1.0,Unknown,None
1434,1434,37587.0,36,0.0599844971326758,1143.4429606707522,B,2024-11-13 11:47:56.411376,Current,1434,Borrower_1434,600,32026.240993478437,18,RENT,1434,0.478,0.7357185828596516,0,0.0,55.21,0.0,Unknown,None
1435,1435,30410.0,60,0.0731113397672677,606.6284418253356,C,2024-12-02 11:47:56.411379,Current,1435,Borrower_1435,804,47371.83230428995,21,OWN,1435,0.2537,0.628814155550801,0,0.0,24.7,0.0,Unknown,None
1436,1436,34744.0,60,0.064273402777876,678.6244122942451,B,2024-05-11 11:47:56.411383,Current,1436,Borrower_1436,587,33612.47741598553,18,RENT,1436,0.1885,0.211119299768938,10,0.0,39.81,0.0,Unknown,None
1437,1437,39665.0,60,0.2021116231039846,1055.5457243506023,C,2025-03-31 11:47:56.411387,Current,1437,Borrower_1437,679,34623.902578215326,9,MORTGAGE,1437,0.1567,0.4173507134090132,3,0.0,57.07,0.0,Unknown,None
1438,1438,16957.0,60,0.1471132404566858,400.8409173327087,B,2023-07-17 11:47:56.411391,Current,1438,Borrower_1438,819,69507.91592602435,11,OWN,1438,0.409,0.8948903443420213,12,0.0,21.14,0.0,Unknown,None
1439,1439,33875.0,60,0.1185784182697959,751.0994407709928,E,2023-07-11 11:47:56.411395,Current,1439,Borrower_1439,666,58244.2633232054,21,RENT,1439,0.3925,0.28346861801054335,12,0.0,44.73,0.0,Unknown,None
1440,1440,2626.0,60,0.1336737820264014,60.24458738048464,E,2023-05-18 11:47:56.411398,Fully Paid,1440,Borrower_1440,593,76300.84872727573,3,MORTGAGE,1440,0.1867,0.4175698389748973,23,0.0,2.71,0.0,Unknown,None
1441,1441,26279.0,60,0.2357893471145246,749.5844035947848,D,2023-10-06 11:47:56.411402,Current,1441,Borrower_1441,581,26251.62792599823,17,OWN,1441,0.3071,0.4860759715202517,16,0.0,31.2,0.0,Unknown,None
1442,1442,7229.0,36,0.2321503625476294,280.643431134471,B,2025-02-21 11:47:56.411406,Current,1442,Borrower_1442,620,60170.67009899951,15,RENT,1442,0.3987,0.5680011620640112,0,0.0,9.83,0.0,Unknown,None
1443,1443,7877.0,36,0.1931352960245154,289.9896528204031,B,2023-05-22 11:47:56.411409,Current,1443,Borrower_1443,690,169027.84963746188,7,MORTGAGE,1443,0.2686,0.5367365385883419,24,0.0,17.07,0.0,Unknown,None
1444,1444,34642.0,60,0.2269364754843375,970.4865738195828,D,2023-12-11 11:47:56.411413,Fully Paid,1444,Borrower_1444,593,49705.14649133639,3,MORTGAGE,1444,0.1969,0.5649369011569074,18,0.0,53.59,0.0,Unknown,None
1445,1445,39311.0,60,0.1139296055175249,862.4404395612919,D,2024-02-05 11:47:56.411417,Current,1445,Borrower_1445,810,90433.90245987514,24,MORTGAGE,1445,0.1522,0.20585821271127813,16,0.0,33.65,0.0,Unknown,None
1446,1446,33356.0,60,0.1262218652016565,752.5158536024165,E,2023-10-31 11:47:56.411420,Current,1446,Borrower_1446,663,90039.47140971519,22,RENT,1446,0.3852,0.4112821025348624,9,0.0,50.47,0.0,Unknown,None
1447,1447,4809.0,36,0.1727424363708456,172.11104943477093,E,2024-10-27 11:47:56.411424,Fully Paid,1447,Borrower_1447,709,92281.53109597252,11,MORTGAGE,1447,0.1808,0.6346606780897338,9,0.0,10.8,0.0,Unknown,None
1448,1448,35875.0,60,0.1747251894594528,900.7262839812742,B,2025-05-19 11:47:56.411428,Current,1448,Borrower_1448,810,65077.2850619264,1,MORTGAGE,1448,0.1233,0.5010312468464208,2,0.0,69.7,0.0,Unknown,None
1449,1449,10465.0,36,0.1463399676024682,360.8997951284919,E,2024-12-29 11:47:56.411432,Current,1449,Borrower_1449,724,79462.6986666252,3,RENT,1449,0.3709,0.6650258798842368,1,0.0,22.72,0.0,Unknown,None
1450,1450,1559.0,60,0.1301315696875906,35.48254190892882,E,2024-03-22 11:47:56.411435,Current,1450,Borrower_1450,607,84923.5577290798,4,RENT,1450,0.1378,0.34012987930223365,15,0.0,1.55,0.0,Unknown,None
1451,1451,9308.0,60,0.247236062321739,271.69591210801264,B,2024-04-07 11:47:56.411439,Late (31-120 days),1451,Borrower_1451,645,82266.80913718393,2,MORTGAGE,1451,0.3213,0.22432012622246758,10,0.0,20.14,1.0,Unknown,None
1452,1452,22353.0,60,0.2142247252235449,610.0480795628494,D,2023-09-01 11:47:56.411443,Current,1452,Borrower_1452,742,34244.83102227574,8,RENT,1452,0.2135,0.4304437368006562,20,0.0,28.62,0.0,Unknown,None
1453,1453,16250.0,60,0.136996039577609,375.5831289547671,B,2024-09-23 11:47:56.411447,Charged Off,1453,Borrower_1453,808,25496.78790564987,28,MORTGAGE,1453,0.2093,0.4267462458687874,6,0.0,26.38,1.0,Unknown,None
1454,1454,36814.0,60,0.1954584954479137,966.0664357957096,A,2024-01-14 11:47:56.411450,Current,1454,Borrower_1454,840,27534.86305766181,20,OWN,1454,0.2576,0.794231503190658,13,0.0,54.71,0.0,Unknown,None
1455,1455,17427.0,36,0.1039123386504919,565.526731853939,B,2024-10-11 11:47:56.411454,Current,1455,Borrower_1455,743,52308.80564263143,17,OWN,1455,0.5773,0.5407806459138933,0,0.0,29.34,0.0,Unknown,None
1456,1456,34276.0,60,0.0700338652474659,678.7606476069618,A,2025-05-05 11:47:56.411458,Fully Paid,1456,Borrower_1456,589,80576.58416259082,10,RENT,1456,0.1959,0.5524248886384199,0,0.0,42.2,0.0,Unknown,None
1457,1457,7107.0,36,0.1204862051105481,236.21917342280497,B,2025-05-02 11:47:56.411461,Current,1457,Borrower_1457,774,34468.266262349105,2,MORTGAGE,1457,0.2019,0.33612538465718933,2,0.0,13.44,0.0,Unknown,None
1458,1458,14476.0,36,0.1305945600246788,488.1683120518625,A,2023-07-25 11:47:56.411465,Current,1458,Borrower_1458,697,95033.5464989981,29,RENT,1458,0.2394,0.5393934149788427,22,0.0,33.72,0.0,Unknown,None
1459,1459,4439.0,60,0.0533074249121341,84.44370157663386,A,2025-01-22 11:47:56.411469,Current,1459,Borrower_1459,849,46577.01288813762,24,MORTGAGE,1459,0.3593,0.7133507149749404,0,0.0,4.98,0.0,Unknown,None
1460,1460,21312.0,60,0.2129584003271792,580.1135562347216,B,2024-07-09 11:47:56.411472,Charged Off,1460,Borrower_1460,659,46799.24711092606,22,MORTGAGE,1460,0.1644,0.7760265830168788,12,0.0,38.77,1.0,Unknown,None
1461,1461,22795.0,60,0.1218386804778363,509.1827146736104,E,2023-10-22 11:47:56.411476,Current,1461,Borrower_1461,672,39416.76459253528,1,MORTGAGE,1461,0.4249,0.47580469361174915,7,0.0,27.93,0.0,Unknown,None
1462,1462,14136.0,36,0.1660836331560294,501.23599984145625,C,2024-12-08 11:47:56.411480,Current,1462,Borrower_1462,845,23332.600401175896,8,MORTGAGE,1462,0.5194,0.5849720896529985,0,0.0,29.24,0.0,Unknown,None
1463,1463,15167.0,36,0.0647926374541912,464.71028919616566,E,2023-11-03 11:47:56.411483,Current,1463,Borrower_1463,836,67148.1777258842,13,MORTGAGE,1463,0.18,0.837042876161917,20,0.0,24.65,0.0,Unknown,None
1464,1464,18300.0,36,0.0849993657501168,577.6853970309162,A,2025-06-04 11:47:56.411487,Current,1464,Borrower_1464,712,140974.43719282004,3,RENT,1464,0.4377,0.6781865837801719,0,0.0,32.34,0.0,Unknown,None
1465,1465,18182.0,60,0.2279387450655119,510.4081982226833,B,2025-02-22 11:47:56.411491,Current,1465,Borrower_1465,843,58027.234416980085,28,MORTGAGE,1465,0.4773,0.47763549533361793,0,0.0,26.36,0.0,Unknown,None
1466,1466,5971.0,36,0.1717375055765601,213.39912367606695,B,2023-12-14 11:47:56.411494,Current,1466,Borrower_1466,750,23734.48135241414,8,MORTGAGE,1466,0.4164,0.14623765920768772,12,0.0,12.15,0.0,Unknown,None
1467,1467,27909.0,36,0.2400568100340971,1095.0329330406278,B,2023-04-22 11:47:56.411498,Current,1467,Borrower_1467,580,88448.11658523738,12,RENT,1467,0.5474,0.3559353874103991,18,0.0,60.8,0.0,Unknown,None
1468,1468,20659.0,36,0.2497500068782633,821.1251183064663,B,2025-03-08 11:47:56.411502,Fully Paid,1468,Borrower_1468,643,26571.673064464427,17,RENT,1468,0.1966,0.3243101974728797,4,0.0,53.13,0.0,Unknown,None
1469,1469,32403.0,60,0.1243720230666188,727.9661405114532,C,2024-08-15 11:47:56.411506,Current,1469,Borrower_1469,700,32711.52697026605,14,MORTGAGE,1469,0.3138,0.14700820543932053,2,0.0,38.18,0.0,Unknown,None
1470,1470,34586.0,36,0.1097606128166549,1131.9092261978146,D,2024-07-30 11:47:56.411509,Current,1470,Borrower_1470,686,53147.74277131884,27,RENT,1470,0.4817,0.7445288953205897,2,0.0,69.1,0.0,Unknown,None
1471,1471,11360.0,36,0.2216712110318193,434.8263133730788,A,2025-09-17 11:47:56.411513,Fully Paid,1471,Borrower_1471,754,63667.004158795615,9,MORTGAGE,1471,0.2335,0.7664007230318693,0,0.0,30.87,0.0,Unknown,None
1472,1472,22424.0,60,0.2497222854074908,657.8090310273134,C,2023-05-20 11:47:56.411517,Late (31-120 days),1472,Borrower_1472,783,36158.52415648126,15,OWN,1472,0.1847,0.16015119559436083,25,0.0,47.95,1.0,Unknown,None
1473,1473,33499.0,60,0.1759282468464915,843.2517516029883,E,2024-04-17 11:47:56.411520,Fully Paid,1473,Borrower_1473,744,52121.97749523861,11,RENT,1473,0.251,0.4022734325182846,10,0.0,43.74,0.0,Unknown,None
1474,1474,4065.0,60,0.2090281445023045,109.74979337031246,D,2024-02-10 11:47:56.411524,Current,1474,Borrower_1474,699,85612.03948082954,19,MORTGAGE,1474,0.3221,0.48487527718368595,11,0.0,7.64,0.0,Unknown,None
1475,1475,4259.0,36,0.2063491717630549,159.66088133967378,D,2024-12-12 11:47:56.411528,Fully Paid,1475,Borrower_1475,623,91682.74223156551,4,RENT,1475,0.1884,0.6388690073692614,7,0.0,8.72,0.0,Unknown,None
1476,1476,13300.0,36,0.1210679416439094,442.4290206771781,B,2023-11-23 11:47:56.411531,Charged Off,1476,Borrower_1476,735,111941.11027811797,1,OWN,1476,0.3663,0.12157887345077195,14,0.0,31.62,1.0,Unknown,None
1477,1477,34370.0,36,0.1648540760514174,1216.600031554281,C,2024-08-31 11:47:56.411535,Current,1477,Borrower_1477,786,155547.95045885342,9,MORTGAGE,1477,0.2835,0.6286549167035418,8,0.0,55.96,0.0,Unknown,None
1478,1478,5295.0,60,0.2166113882528427,145.22380448630568,E,2024-08-04 11:47:56.411539,Current,1478,Borrower_1478,687,89764.4827329785,0,OWN,1478,0.2479,0.5979251806246192,8,0.0,7.91,0.0,Unknown,None
1479,1479,28209.0,36,0.1876227752522111,1030.6423205999026,B,2023-08-02 11:47:56.411543,Current,1479,Borrower_1479,830,53724.893693758335,6,MORTGAGE,1479,0.3287,0.77036400679466,20,0.0,71.18,0.0,Unknown,None
1480,1480,37295.0,60,0.0542327627964076,711.0578557304874,B,2023-10-12 11:47:56.411546,Charged Off,1480,Borrower_1480,709,92010.40022459556,25,MORTGAGE,1480,0.0939,0.2259280598319111,22,0.0,47.61,1.0,Unknown,None
1481,1481,21927.0,60,0.1173411337795067,484.81298508460094,A,2025-04-27 11:47:56.411550,Current,1481,Borrower_1481,599,75611.08035744367,16,MORTGAGE,1481,0.4249,0.30296298671516597,0,0.0,26.98,0.0,Unknown,None
1482,1482,35579.0,36,0.078895139318921,1113.1039965557588,D,2024-07-23 11:47:56.411554,Current,1482,Borrower_1482,580,77125.05611273363,15,RENT,1482,0.5351,0.8949015272443894,0,0.0,69.37,0.0,Unknown,None
1483,1483,10032.0,36,0.0965944424156078,322.10278737424056,E,2023-07-09 11:47:56.411557,Current,1483,Borrower_1483,698,65421.70692449958,26,RENT,1483,0.289,0.2763579604579004,21,0.0,21.63,0.0,Unknown,None
1484,1484,28718.0,36,0.2310978954982651,1113.309772137548,D,2024-12-05 11:47:56.411561,Fully Paid,1484,Borrower_1484,614,37948.0329544476,26,MORTGAGE,1484,0.4356,0.15408725630625872,2,0.0,61.16,0.0,Unknown,None
1485,1485,13877.0,60,0.0573786577821536,266.5930894705222,C,2024-10-25 11:47:56.411565,Current,1485,Borrower_1485,777,35808.90183502643,23,MORTGAGE,1485,0.23,0.658337402329438,2,0.0,15.04,0.0,Unknown,None
1486,1486,27666.0,60,0.0939601423923847,579.6325978578174,A,2024-12-26 11:47:56.411568,Fully Paid,1486,Borrower_1486,824,57036.16957172609,2,MORTGAGE,1486,0.2192,0.28382269948924965,2,0.0,22.12,0.0,Unknown,None
1487,1487,7766.0,36,0.1119138704476463,254.95331783570467,B,2025-08-12 11:47:56.411572,Fully Paid,1487,Borrower_1487,638,64502.227554950565,13,MORTGAGE,1487,0.4968,0.22679236579556764,0,0.0,12.93,0.0,Unknown,None
1488,1488,23829.0,60,0.1733768143932789,596.5472465389307,A,2024-06-13 11:47:56.411576,Current,1488,Borrower_1488,740,42628.5518312716,9,RENT,1488,0.3512,0.35458724674976394,4,0.0,34.56,0.0,Unknown,None
1489,1489,21221.0,36,0.1568203380171731,742.7403946054143,B,2024-11-09 11:47:56.411580,Current,1489,Borrower_1489,758,73988.9453825193,21,OWN,1489,0.4839,0.8680198704150611,0,0.0,47.49,0.0,Unknown,None
1490,1490,26102.0,36,0.0936538965706772,834.4825698561539,A,2024-05-20 11:47:56.411583,Current,1490,Borrower_1490,785,169461.8237836035,6,OWN,1490,0.2746,0.6491360482665026,10,0.0,13.97,0.0,Unknown,None
1491,1491,35433.0,36,0.0828482134446308,1115.0029996247792,B,2024-04-15 11:47:56.411587,Charged Off,1491,Borrower_1491,591,25030.10652628104,25,RENT,1491,0.1512,0.8777565240546966,15,0.0,46.75,1.0,Unknown,None
1492,1492,16932.0,60,0.0973596069192237,357.55913784168723,D,2023-08-26 11:47:56.411591,Fully Paid,1492,Borrower_1492,760,80107.29790104221,16,RENT,1492,0.1461,0.806786685403957,21,0.0,18.68,0.0,Unknown,None
1493,1493,26714.0,60,0.1505059253403311,636.2338468987255,D,2025-04-05 11:47:56.411594,Charged Off,1493,Borrower_1493,821,57931.27594917683,29,MORTGAGE,1493,0.3559,0.8976148905065573,0,0.0,41.07,1.0,Unknown,None
1494,1494,3552.0,36,0.1042355571422407,115.32068685283186,D,2023-09-25 11:47:56.411598,Current,1494,Borrower_1494,795,75006.32915320554,5,RENT,1494,0.4566,0.2538626752408607,13,0.0,6.47,0.0,Unknown,None
1495,1495,15274.0,36,0.2395205003215444,598.8581137189885,D,2023-12-15 11:47:56.411602,Current,1495,Borrower_1495,830,48273.72277978688,22,RENT,1495,0.4627,0.5352004658955585,12,0.0,38.65,0.0,Unknown,None
1496,1496,30250.0,60,0.1427730442857695,708.221034032274,A,2024-11-07 11:47:56.411606,Current,1496,Borrower_1496,705,55657.385288008096,21,RENT,1496,0.1434,0.2876755973292674,8,0.0,39.54,0.0,Unknown,None
1497,1497,3808.0,36,0.0617592033089274,116.1505152693758,B,2023-09-16 11:47:56.411609,Current,1497,Borrower_1497,796,63879.27325255947,3,MORTGAGE,1497,0.2085,0.40257921735847535,20,0.0,6.48,0.0,Unknown,None
1498,1498,16295.0,60,0.1958532811673267,427.9667127528512,D,2025-08-11 11:47:56.411613,Charged Off,1498,Borrower_1498,764,51492.068147279,16,MORTGAGE,1498,0.1143,0.17811078938348102,0,0.0,5.6,1.0,Unknown,None
1499,1499,15669.0,36,0.1157690576417979,517.274339921873,A,2024-04-10 11:47:56.411617,Current,1499,Borrower_1499,618,27993.548203845698,26,MORTGAGE,1499,0.5245,0.3476582243243838,5,0.0,28.2,0.0,Unknown,None
1500,1500,11523.0,60,0.1806977864116495,293.0460468287461,B,2024-01-02 11:47:56.411620,Current,1500,Borrower_1500,802,53265.41283903867,8,MORTGAGE,1500,0.1249,0.3205439723840242,19,0.0,17.73,0.0,Unknown,None
1501,1501,14769.0,36,0.1059188741046464,480.6687487876165,A,2024-06-27 11:47:56.411624,Current,1501,Borrower_1501,763,29489.312421905983,3,RENT,1501,0.2644,0.5154029419612481,10,0.0,26.53,0.0,Unknown,None
1502,1502,26207.0,60,0.164148748346664,643.0946988344546,D,2023-09-09 11:47:56.411628,Current,1502,Borrower_1502,757,83000.05548646646,6,MORTGAGE,1502,0.1234,0.3297892816870765,23,0.0,34.52,0.0,Unknown,None
1503,1503,36224.0,36,0.2044305009614929,1354.4049913804436,C,2023-04-28 11:47:56.411632,Current,1503,Borrower_1503,730,23558.157955558097,22,RENT,1503,0.4997,0.5667931986106968,19,0.0,81.52,0.0,Unknown,None
1504,1504,26557.0,60,0.2356017483549108,757.2261817302768,A,2023-04-17 11:47:56.411636,Current,1504,Borrower_1504,705,100140.27076330516,1,RENT,1504,0.228,0.8233045673840411,25,0.0,46.82,0.0,Unknown,None
1505,1505,39191.0,60,0.1022254288866154,836.9908393716898,D,2023-05-30 11:47:56.411639,Fully Paid,1505,Borrower_1505,813,74219.44821250752,16,MORTGAGE,1505,0.1086,0.6819575373539342,26,0.0,37.29,0.0,Unknown,None
1506,1506,15246.0,60,0.1169713901997962,336.8101351790071,E,2023-05-10 11:47:56.411643,Current,1506,Borrower_1506,587,74361.55161429523,23,MORTGAGE,1506,0.3912,0.2517517682528413,14,0.0,22.53,0.0,Unknown,None
1507,1507,13846.0,60,0.1428532840571879,324.2240306737252,B,2023-08-12 11:47:56.411647,Fully Paid,1507,Borrower_1507,708,20289.22155370201,7,RENT,1507,0.3911,0.8229373638036482,12,0.0,18.11,0.0,Unknown,None
1508,1508,38085.0,36,0.2354349675471977,1485.0698731545506,D,2025-07-03 11:47:56.411651,Current,1508,Borrower_1508,843,50802.4713474044,22,RENT,1508,0.2746,0.7749910540131182,0,0.0,105.47,0.0,Unknown,None
1509,1509,14470.0,60,0.2302773713621314,408.1467445492895,E,2024-03-30 11:47:56.411654,Fully Paid,1509,Borrower_1509,736,106593.91583110372,29,MORTGAGE,1509,0.4476,0.11840827941631674,5,0.0,24.03,0.0,Unknown,None
1510,1510,14176.0,60,0.0679756560201276,279.34983190071506,A,2024-11-06 11:47:56.411658,Current,1510,Borrower_1510,584,46198.19515902872,14,RENT,1510,0.1916,0.18378362251711736,4,0.0,11.46,0.0,Unknown,None
1511,1511,14546.0,36,0.0763859651507621,453.3975204771668,A,2023-07-31 11:47:56.411662,Charged Off,1511,Borrower_1511,665,34925.37512770195,14,RENT,1511,0.1201,0.2897182703474746,25,0.0,19.82,1.0,Unknown,None
1512,1512,7805.0,60,0.1491018354661276,185.3126347114445,E,2025-02-02 11:47:56.411665,Fully Paid,1512,Borrower_1512,754,43549.99870292838,7,RENT,1512,0.1613,0.4475995426143955,4,0.0,8.72,0.0,Unknown,None
1513,1513,17788.0,36,0.0713238545610847,550.319124200576,E,2024-04-02 11:47:56.411669,Current,1513,Borrower_1513,772,57864.60642664754,15,RENT,1513,0.3979,0.5983953627679601,8,0.0,26.3,0.0,Unknown,None
1514,1514,30348.0,60,0.1191161746697395,673.7198605436698,B,2025-01-15 11:47:56.411673,Current,1514,Borrower_1514,698,39117.09156330365,18,MORTGAGE,1514,0.1976,0.6269753378357531,2,0.0,43.3,0.0,Unknown,None
1515,1515,9080.0,60,0.0796770756434955,183.96936395472235,A,2023-06-11 11:47:56.411676,Current,1515,Borrower_1515,797,110958.17594975916,10,RENT,1515,0.1599,0.3027529139893833,23,0.0,10.66,0.0,Unknown,None
1516,1516,36886.0,60,0.1772080710263772,931.068729391214,E,2023-08-21 11:47:56.411680,Fully Paid,1516,Borrower_1516,693,57969.14904554511,1,RENT,1516,0.2248,0.3624208595121309,19,0.0,59.64,0.0,Unknown,None
1517,1517,24764.0,60,0.2398990863478323,712.2648600499932,C,2024-07-02 11:47:56.411684,Current,1517,Borrower_1517,724,45352.261682788034,22,MORTGAGE,1517,0.3456,0.699094765772643,6,0.0,46.83,0.0,Unknown,None
1518,1518,7630.0,60,0.2493467540588763,223.65848189113007,C,2025-01-28 11:47:56.411688,Current,1518,Borrower_1518,605,31236.052532737856,23,MORTGAGE,1518,0.4791,0.6330942163754273,0,0.0,13.14,0.0,Unknown,None
1519,1519,34333.0,60,0.1250482264993829,772.5059322254559,E,2024-05-22 11:47:56.411691,Current,1519,Borrower_1519,715,76284.36661530533,16,RENT,1519,0.296,0.325754296528456,6,0.0,44.39,0.0,Unknown,None
1520,1520,16701.0,36,0.1698025274229224,595.2720796893492,B,2023-04-26 11:47:56.411695,Charged Off,1520,Borrower_1520,811,75420.40549998834,27,RENT,1520,0.2445,0.2271346572589268,25,0.0,33.02,1.0,Unknown,None
1521,1521,15859.0,36,0.2212535307048163,606.691320134012,A,2024-06-17 11:47:56.411699,Charged Off,1521,Borrower_1521,655,40291.489497352166,25,RENT,1521,0.4714,0.7890286097601505,6,0.0,35.16,1.0,Unknown,None
1522,1522,22183.0,60,0.0734924145592768,442.9143331606866,C,2024-11-14 11:47:56.411703,Current,1522,Borrower_1522,580,19571.613132592083,15,MORTGAGE,1522,0.1818,0.670265140906062,4,0.0,28.36,0.0,Unknown,None
1523,1523,32749.0,60,0.1879128822103929,845.7706025911957,E,2025-04-02 11:47:56.411706,Current,1523,Borrower_1523,726,73525.02436367053,24,MORTGAGE,1523,0.3411,0.26524077133952445,0,0.0,50.53,0.0,Unknown,None
1524,1524,32887.0,36,0.1317687323450136,1110.8968231318438,E,2023-10-19 11:47:56.411710,Fully Paid,1524,Borrower_1524,721,54535.01788784591,14,MORTGAGE,1524,0.5402,0.39190296736082086,10,0.0,55.66,0.0,Unknown,None
1525,1525,9776.0,36,0.0912292320560328,311.4337736226508,D,2025-03-28 11:47:56.411714,Fully Paid,1525,Borrower_1525,632,70829.83462738332,12,MORTGAGE,1525,0.379,0.889729950277884,0,0.0,15.88,0.0,Unknown,None
1526,1526,16021.0,60,0.1305507237494884,364.9788079234473,E,2024-09-04 11:47:56.411717,Current,1526,Borrower_1526,648,159306.8135535334,14,MORTGAGE,1526,0.3032,0.3008379221076927,3,0.0,19.16,0.0,Unknown,None
1527,1527,5327.0,60,0.0651920573929833,104.27679960286844,B,2024-12-03 11:47:56.411721,Current,1527,Borrower_1527,669,59076.23917553455,26,MORTGAGE,1527,0.139,0.7360990344798432,6,0.0,5.7,0.0,Unknown,None
1528,1528,8614.0,60,0.1890814297178611,223.0167532134616,C,2025-02-21 11:47:56.411725,Fully Paid,1528,Borrower_1528,799,46308.49458379682,3,OWN,1528,0.1483,0.41186883870306523,4,0.0,9.48,0.0,Unknown,None
1529,1529,2245.0,60,0.1005485337496906,47.76023073576848,D,2023-10-10 11:47:56.411728,Current,1529,Borrower_1529,771,33736.614700803024,15,RENT,1529,0.3382,0.24281072568519058,11,0.0,3.38,0.0,Unknown,None
1530,1530,11355.0,60,0.1122811290089756,248.1789431659365,C,2023-08-24 11:47:56.411732,Current,1530,Borrower_1530,642,51215.07003050888,29,MORTGAGE,1530,0.3276,0.14384520249711424,13,0.0,16.24,0.0,Unknown,None
1531,1531,34305.0,60,0.0742162596482925,686.1249161172316,C,2023-05-04 11:47:56.411736,Fully Paid,1531,Borrower_1531,652,64879.609814055206,11,RENT,1531,0.278,0.16647811455119835,18,0.0,52.79,0.0,Unknown,None
1532,1532,30714.0,36,0.2229318227779783,1177.6451583067903,B,2023-08-17 11:47:56.411740,Current,1532,Borrower_1532,740,61491.467866946055,29,RENT,1532,0.3026,0.5841093336099715,20,0.0,60.27,0.0,Unknown,None
1533,1533,18198.0,60,0.1486888558565477,431.67770541342696,E,2025-07-11 11:47:56.411743,Charged Off,1533,Borrower_1533,748,141737.59011013425,3,MORTGAGE,1533,0.2414,0.3283608100307742,0,0.0,17.91,1.0,Unknown,None
1534,1534,2415.0,60,0.16442937555728,59.29798336065667,B,2024-10-15 11:47:56.411747,Current,1534,Borrower_1534,668,76844.77697243153,2,RENT,1534,0.3885,0.7314997699893209,0,0.0,2.82,0.0,Unknown,None
